Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Unnamed: 1_level_0_Nation_stats_keeper_9,Unnamed: 2_level_0_Pos_stats_keeper_9,Unnamed: 3_level_0_Age_stats_keeper_9,Playing Time_MP_stats_keeper_9,Playing Time_Min_stats_keeper_9,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKsv,Unnamed: 23_level_0_Matches,Team_stats_keeper_9,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 1_level_0_Nation_stats_shooting_9,Unnamed: 2_level_0_Pos_stats_shooting_9,Unnamed: 3_level_0_Age_stats_shooting_9,Unnamed: 4_level_0_90s_stats_shooting_9,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Expected_xG_stats_shooting_9,Expected_npxG_stats_shooting_9,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,Team_stats_shooting_9,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Off,Outcomes_Blocks,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_CrdY_stats_misc_9,Performance_CrdR_stats_misc_9,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 4_level_0_MP,Playing Time_Starts_stats_keeper_9,Playing Time_90s_stats_keeper_9,Penalty Kicks_PKA,Penalty Kicks_PKm,Penalty Kicks_Save%,Standard_PKatt,Unnamed: 5_level_0_Att,Outcomes_Cmp,Performance_Crs,Performance_Int,Performance_TklW
Diogo Jota,pt POR,FW,27.0,N/a,14,1196.0,13.3,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,7.9,7.9,1.8,9.8,37.0,34.0,88.0,0.45,0.23,0.68,0.45,0.68,0.6,0.14,0.74,0.6,0.74,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,pt POR,FW,27.0,N/a,N/a,51.0,13.0,25.5,3.84,0.98,0.12,0.46,12.4,0.0,N/a,N/a,N/a,0.16,-1.9,-1.9,Matches,Liverpool,216.0,310.0,69.7,3313.0,829.0,113.0,147.0,76.9,79.0,104.0,76.0,13.0,23.0,56.5,N/a,N/a,1.1,1.2,11.0,29.0,3.0,1.0,N/a,305.0,3.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,37.0,2.79,24.0,0.0,6.0,5.0,1.0,1.0,9.0,0.68,5.0,0.0,2.0,1.0,1.0,0.0,14.0,8.0,2.0,8.0,4.0,7.0,19.0,36.8,12.0,9.0,0.0,9.0,8.0,22.0,6.0,0.0,485.0,6.0,35.0,198.0,259.0,97.0,485.0,33.0,11.0,33.3,20.0,60.6,263.0,1500.0,796.0,N/a,23.0,21.0,40.0,22.0,333.0,N/a,46.0,35.0,N/a,67.0,2,12,22.0,3,2.12,29.0,12.0,17.0,1.28,0.15,28.9,12.0,16.9,1.28,0.2,N/a,N/a,0.0,23.0,14.0,1.0,1.0,0.0,0.0,41.0,22.0,32.0,40.7,26,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Dominik Szoboszlai,hu HUN,MF,23.0,N/a,29,2491.0,27.7,6.0,6.0,12.0,6.0,0.0,0.0,6.0,0.0,7.3,7.3,7.4,14.7,72.0,131.0,127.0,0.22,0.22,0.43,0.22,0.43,0.27,0.27,0.53,0.27,0.53,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,hu HUN,MF,23.0,N/a,N/a,67.0,22.0,32.8,2.42,0.79,0.09,0.27,18.9,4.0,N/a,N/a,N/a,0.11,-1.3,-1.3,Matches,Liverpool,1114.0,1322.0,84.3,17528.0,3641.0,601.0,671.0,89.6,366.0,416.0,88.0,95.0,133.0,71.4,N/a,N/a,5.9,-1.4,56.0,88.0,33.0,5.0,N/a,1202.0,118.0,21.0,5.0,14.0,41.0,36.0,17.0,9.0,6.0,0.0,2.0,27.0,119.0,4.3,90.0,7.0,5.0,13.0,3.0,1.0,16.0,0.58,12.0,1.0,0.0,3.0,0.0,0.0,38.0,20.0,14.0,19.0,5.0,17.0,45.0,37.8,28.0,39.0,5.0,34.0,9.0,47.0,19.0,2.0,1584.0,32.0,220.0,761.0,626.0,104.0,1584.0,41.0,21.0,51.2,17.0,41.5,805.0,4223.0,2372.0,N/a,49.0,18.0,37.0,23.0,1073.0,N/a,69.0,72.8,N/a,80.0,17,7,26.0,0,2.22,60.0,29.0,31.0,1.12,-0.24,59.6,27.3,32.3,1.17,0.07,N/a,N/a,0.0,44.0,24.0,4.0,0.0,0.0,0.0,133.0,19.0,23.0,45.2,36,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Federico Chiesa,it ITA,FW,26.0,N/a,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.28,0.15,0.43,0.28,0.43,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,it ITA,FW,26.0,N/a,N/a,5.0,2.0,40.0,4.17,1.67,0.0,0.0,20.4,0.0,N/a,N/a,N/a,0.07,-0.3,-0.3,Matches,Liverpool,27.0,31.0,87.1,373.0,131.0,17.0,18.0,94.4,6.0,8.0,75.0,2.0,2.0,100.0,N/a,N/a,0.2,-0.2,2.0,4.0,1.0,0.0,N/a,30.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,46.0,2.0,10.0,15.0,21.0,4.0,46.0,2.0,0.0,0.0,2.0,100.0,31.0,130.0,58.0,N/a,1.0,1.0,3.0,4.0,33.0,N/a,18.0,3.2,N/a,62.0,0,5,9.0,13,1.5,5.0,3.0,2.0,1.67,0.5,3.3,2.8,0.5,0.43,-0.74,N/a,N/a,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Harvey Davies,eng ENG,GK,20.0,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,3,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Harvey Elliott,eng ENG,MF,21.0,N/a,2,371.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,1.1,2.8,10.0,44.0,30.0,0.24,0.49,0.73,0.24,0.73,0.43,0.26,0.69,0.43,0.69,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,MF,21.0,N/a,N/a,17.0,4.0,23.5,4.12,0.97,0.06,0.25,16.9,1.0,N/a,N/a,N/a,0.1,-0.8,-0.8,Matches,Liverpool,240.0,292.0,82.2,4164.0,1016.0,120.0,130.0,92.3,91.0,108.0,84.3,22.0,33.0,66.7,N/a,N/a,0.7,0.9,10.0,26.0,6.0,0.0,N/a,267.0,22.0,2.0,1.0,3.0,12.0,8.0,6.0,3.0,1.0,0.0,3.0,4.0,21.0,5.11,17.0,3.0,1.0,0.0,0.0,0.0,3.0,0.73,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,8.0,25.0,6.0,7.0,2.0,5.0,1.0,6.0,3.0,1.0,339.0,5.0,32.0,164.0,144.0,21.0,339.0,9.0,4.0,44.4,4.0,44.4,188.0,872.0,408.0,N/a,11.0,5.0,5.0,4.0,253.0,N/a,21.0,10.8,N/a,79.0,1,16,13.0,12,2.06,11.0,6.0,5.0,1.21,0.03,11.2,6.1,5.1,1.23,0.09,N/a,N/a,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,2.0,33.3,18,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Ibrahima Konaté,fr FRA,DF,25.0,N/a,30,2560.0,28.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.7,1.7,1.0,2.7,25.0,115.0,3.0,0.04,0.07,0.11,0.04,0.11,0.06,0.03,0.1,0.06,0.1,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,fr FRA,DF,25.0,N/a,N/a,19.0,3.0,15.8,0.67,0.11,0.05,0.33,10.5,0.0,N/a,N/a,N/a,0.09,-0.7,-0.7,Matches,Liverpool,1718.0,1905.0,90.2,31820.0,10824.0,592.0,631.0,93.8,1023.0,1077.0,95.0,94.0,171.0,55.0,N/a,N/a,0.9,1.0,10.0,143.0,9.0,0.0,N/a,1856.0,46.0,41.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,31.0,1.09,26.0,0.0,0.0,4.0,0.0,1.0,7.0,0.25,6.0,0.0,0.0,0.0,0.0,1.0,40.0,26.0,25.0,13.0,2.0,25.0,35.0,71.4,10.0,29.0,15.0,14.0,17.0,57.0,133.0,3.0,2185.0,223.0,928.0,1145.0,119.0,23.0,2185.0,6.0,3.0,50.0,2.0,33.3,1290.0,6124.0,3603.0,N/a,15.0,0.0,8.0,2.0,1576.0,N/a,83.0,74.9,N/a,84.0,24,1,45.0,1,2.26,59.0,28.0,31.0,1.09,-0.38,58.6,26.9,31.7,1.11,-0.14,N/a,N/a,0.0,27.0,20.0,0.0,0.0,0.0,0.0,98.0,74.0,29.0,71.8,31,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
James McConnell,eng ENG,MF,19.0,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,4,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Jarell Quansah,eng ENG,DF,21.0,N/a,4,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,DF,21.0,N/a,N/a,1.0,0.0,0.0,0.18,0.0,0.0,N/a,8.9,0.0,N/a,N/a,N/a,0.1,-0.1,-0.1,Matches,Liverpool,356.0,392.0,90.8,6327.0,2038.0,137.0,141.0,97.2,196.0,212.0,92.5,20.0,32.0,62.5,N/a,N/a,0.2,-0.1,2.0,22.0,1.0,0.0,N/a,360.0,32.0,10.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,7.0,10.0,70.0,3.0,10.0,7.0,3.0,7.0,19.0,28.0,1.0,464.0,80.0,245.0,189.0,30.0,6.0,464.0,3.0,1.0,33.3,2.0,66.7,268.0,1421.0,709.0,N/a,4.0,1.0,5.0,2.0,321.0,N/a,38.0,14.5,N/a,79.0,3,9,20.0,25,2.08,13.0,12.0,1.0,0.18,-1.17,10.3,10.3,0.0,-0.01,-1.35,N/a,N/a,0.0,9.0,1.0,0.0,0.0,1.0,1.0,19.0,7.0,10.0,41.2,13,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Jayden Danns,eng ENG,MF,18.0,N/a,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,MF,18.0,N/a,N/a,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,0.0,0.0,Matches,Liverpool,1.0,1.0,100.0,6.0,0.0,1.0,1.0,100.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,N/a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,N/a,0.0,N/a,1.0,2.0,1.0,N/a,0.0,0.0,0.0,1.0,1.0,N/a,11.0,0.3,N/a,N/a,0,1,11.0,1,3.0,0.0,1.0,-1.0,-8.18,-9.4,0.0,0.4,-0.4,-3.38,-4.54,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joe Gomez,eng ENG,DF,27.0,N/a,6,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,5.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,DF,27.0,N/a,N/a,3.0,2.0,66.7,0.52,0.35,0.0,0.0,11.9,0.0,N/a,N/a,N/a,0.11,-0.3,-0.3,Matches,Liverpool,377.0,425.0,88.7,6689.0,2299.0,155.0,170.0,91.2,191.0,204.0,93.6,26.0,42.0,61.9,N/a,N/a,0.1,-0.1,2.0,29.0,0.0,0.0,N/a,406.0,18.0,12.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.87,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,5.0,7.0,1.0,11.0,16.0,68.8,5.0,9.0,6.0,3.0,7.0,20.0,20.0,2.0,481.0,54.0,183.0,264.0,37.0,5.0,481.0,0.0,0.0,N/a,0.0,N/a,303.0,1638.0,947.0,N/a,2.0,1.0,1.0,2.0,335.0,N/a,58.0,15.2,N/a,77.0,4,3,19.0,10,2.56,17.0,8.0,9.0,1.56,0.44,15.9,5.4,10.5,1.82,0.79,N/a,N/a,0.0,2.0,3.0,0.0,0.0,0.0,0.0,34.0,9.0,4.0,69.2,9,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Kostas Tsimikas,gr GRE,DF,28.0,N/a,9,837.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.1,2.5,17.0,76.0,43.0,0.0,0.11,0.11,0.0,0.11,0.04,0.23,0.27,0.04,0.27,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,gr GRE,DF,28.0,N/a,N/a,4.0,2.0,50.0,0.43,0.22,0.0,0.0,16.1,0.0,N/a,N/a,N/a,0.1,-0.4,-0.4,Matches,Liverpool,550.0,654.0,84.1,9357.0,3100.0,267.0,282.0,94.7,222.0,253.0,87.7,49.0,96.0,51.0,N/a,N/a,2.3,-1.1,16.0,42.0,12.0,4.0,N/a,536.0,116.0,12.0,1.0,1.0,64.0,63.0,41.0,32.0,6.0,0.0,2.0,9.0,31.0,3.33,21.0,9.0,0.0,0.0,1.0,0.0,2.0,0.21,1.0,1.0,0.0,0.0,0.0,0.0,31.0,20.0,15.0,11.0,5.0,14.0,23.0,60.9,9.0,5.0,2.0,3.0,11.0,42.0,20.0,0.0,741.0,33.0,190.0,327.0,229.0,13.0,741.0,12.0,5.0,41.7,5.0,41.7,368.0,1567.0,790.0,N/a,8.0,2.0,6.0,4.0,472.0,N/a,47.0,24.5,N/a,76.0,4,9,17.0,16,2.17,13.0,8.0,5.0,0.54,-0.86,18.8,8.8,10.0,1.07,-0.1,N/a,N/a,0.0,9.0,6.0,1.0,0.0,0.0,0.0,31.0,5.0,8.0,38.5,18,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Luis Díaz,co COL,FW,27.0,N/a,28,2399.0,26.7,13.0,5.0,18.0,13.0,0.0,0.0,2.0,0.0,12.0,12.0,5.0,17.1,108.0,110.0,293.0,0.49,0.19,0.68,0.49,0.68,0.45,0.19,0.64,0.45,0.64,Matches,Liverpool,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,co COL,FW,27.0,N/a,N/a,71.0,30.0,42.3,2.66,1.13,0.18,0.43,13.4,0.0,N/a,N/a,N/a,0.17,1.0,1.0,Matches,Liverpool,736.0,874.0,84.2,11789.0,2533.0,394.0,445.0,88.5,254.0,295.0,86.1,60.0,74.0,81.1,N/a,N/a,4.5,0.0,56.0,48.0,46.0,6.0,N/a,855.0,17.0,2.0,2.0,9.0,32.0,14.0,1.0,0.0,0.0,0.0,2.0,24.0,117.0,4.39,88.0,0.0,16.0,9.0,4.0,0.0,16.0,0.6,13.0,0.0,1.0,0.0,2.0,0.0,39.0,26.0,13.0,20.0,6.0,15.0,39.0,38.5,24.0,19.0,0.0,19.0,7.0,46.0,7.0,1.0,1184.0,17.0,90.0,409.0,706.0,167.0,1184.0,116.0,53.0,45.7,51.0,44.0,780.0,5710.0,2960.0,N/a,55.0,56.0,55.0,49.0,933.0,N/a,67.0,70.1,N/a,79.0,7,8,24.0,2,2.25,67.0,21.0,46.0,1.73,1.81,61.2,24.9,36.2,1.36,0.71,N/a,N/a,0.0,48.0,31.0,10.0,2.0,0.0,0.0,105.0,13.0,38.0,25.5,36,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
